host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
0,3,1,4,1.0,2.0,1.0,5,3,60,9.0,9.0,9.0,9.0,9.0,9.0,0,7
0,2,2,1,1.0,1.0,1.0,2,1,120,8.0,7.0,9.0,8.0,7.0,7.0,0,1
0,1,4,2,1.0,1.0,4.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,5,1,2,1.0,1.0,1.0,9,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,1,3,1.0,1.0,1.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,5,2,1,1.0,1.0,1.0,8,7,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,3,3,1.0,1.0,2.0,8,3,365,9.0,9.0,8.0,9.0,10.0,9.0,1,4
0,1,3,2,1.0,1.0,1.0,4,1,29,9.0,9.0,10.0,10.0,10.0,10.0,1,6
0,1,1,3,1.0,1.0,1.0,2,4,180,10.0,9.0,10.0,10.0,10.0,9.0,1,2
0,2,3,3,1.0,1.0,3.0,8,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,4
0,1,1,3,1.0,2.0,3.0,2,60,1125,4.0,2.0,8.0,4.0,8.0,6.0,0,1
1,1,1,6,2.0,2.0,2.0,7,2,30,10.0,10.0,10.0,9.0,10.0,10.0,1,1
0,1,2,5,2.0,2.0,0.0,7,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,13
0,1,4,2,2.0,1.0,1.0,2,1,1125,9.0,9.0,10.0,9.0,10.0,9.0,0,1
0,2,2,2,1.0,1.0,1.0,3,1,240,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,1,3,1.0,2.0,2.0,6,95,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,2,1,4,1.0,1.0,1.0,9,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,5,1,2,1.0,1.0,2.0,5,7,30,9.0,9.0,9.0,10.0,10.0,9.0,1,1
1,1,1,4,1.0,1.0,3.0,6,4,365,9.0,9.0,9.0,9.0,10.0,9.0,0,1
0,9,2,1,1.0,1.0,1.0,4,1,14,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,2,2,1.0,1.0,2.0,5,1,365,4.0,6.0,8.0,6.0,6.0,6.0,0,1
0,2,2,1,1.0,1.0,1.0,2,1,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,2,1.0,1.0,2.0,4,3,1125,9.0,9.0,10.0,9.0,8.0,9.0,0,2
0,1,1,4,1.0,1.0,3.0,5,3,1125,7.0,8.0,8.0,8.0,8.0,7.0,0,7
0,1,2,2,1.0,1.0,1.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,3,2,1.0,1.0,1.0,4,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,16
1,1,1,2,1.0,1.0,1.0,3,1,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,16
1,1,3,2,1.0,1.0,1.0,4,1,1125,9.0,10.0,10.0,10.0,10.0,9.0,1,16
1,1,1,2,1.0,1.0,1.0,4,1,1125,9.0,10.0,10.0,10.0,10.0,10.0,1,16
0,1,2,2,1.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,5,2,2,1.0,1.0,1.0,2,20,1125,10.0,9.0,10.0,10.0,9.0,9.0,0,11
0,10,1,2,1.0,1.0,2.0,3,3,90,10.0,9.0,9.0,10.0,9.0,9.0,0,1
0,6,2,1,1.0,1.0,1.0,6,2,180,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,1,3,1.0,1.0,2.0,5,6,1124,10.0,10.0,10.0,10.0,10.0,10.0,1,7
0,1,1,4,1.0,1.0,1.0,4,3,1125,10.0,10.0,10.0,10.0,8.0,9.0,0,2
0,6,2,1,1.0,1.0,1.0,2,1,180,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,1,3,1.0,1.0,1.0,7,10,1125,10.0,10.0,10.0,10.0,10.0,9.0,0,7
1,1,1,3,1.0,1.0,1.0,5,6,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,7
1,1,1,4,1.0,1.0,2.0,3,2,180,10.0,10.0,10.0,10.0,10.0,9.0,1,5
0,1,3,2,1.0,1.0,2.0,4,1,90,9.0,9.0,10.0,10.0,10.0,9.0,1,6
0,1,3,2,1.0,1.0,1.0,3,1,90,10.0,10.0,10.0,10.0,10.0,10.0,1,6
1,1,1,5,1.0,1.0,2.0,4,2,1125,9.0,9.0,10.0,10.0,9.0,9.0,1,9
1,1,1,3,1.0,1.0,2.0,3,2,365,10.0,9.0,10.0,10.0,10.0,9.0,1,9
1,1,1,3,1.0,1.0,2.0,2,2,2500,9.0,9.0,10.0,10.0,10.0,9.0,1,9
0,1,2,2,1.0,1.0,1.0,6,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,3
0,8,2,2,1.0,1.0,1.0,3,1,1825,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,6,2.0,2.0,4.0,8,2,180,9.0,10.0,10.0,10.0,10.0,10.0,0,15
0,4,2,1,1.0,1.0,1.0,2,2,1125,10.0,8.0,10.0,9.0,10.0,9.0,0,1
0,1,2,2,1.0,1.0,1.0,4,3,15,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,4,2,1,1.0,1.0,1.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,2,1.0,1.0,0.0,3,3,300,10.0,9.0,9.0,9.0,10.0,9.0,0,1
0,4,2,2,1.0,1.0,1.0,10,1,10,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,1,3,2,1.0,1.0,1.0,4,1,180,9.0,9.0,9.0,9.0,10.0,9.0,1,6
0,3,1,3,1.0,1.0,1.0,5,5,21,10.0,10.0,10.0,10.0,10.0,10.0,0,7
0,1,1,4,1.0,1.0,1.0,10,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,2,2,1.0,1.0,3.0,1,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,2,1.0,1.0,1.0,7,1,1125,9.0,10.0,10.0,10.0,9.0,9.0,0,1
0,3,1,5,1.0,1.0,3.0,7,2,1125,10.0,10.0,9.0,10.0,10.0,10.0,0,4
0,3,1,4,1.0,1.0,2.0,5,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,4
0,3,1,2,1.0,1.0,1.0,2,1,1125,9.0,10.0,9.0,9.0,9.0,9.0,1,21
0,3,1,2,1.0,1.0,1.0,2,1,1125,9.0,10.0,9.0,10.0,9.0,10.0,1,21
0,3,1,4,1.0,1.0,2.0,2,1,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,21
0,3,1,8,2.0,2.0,4.0,6,1,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,21
0,6,2,1,1.0,1.0,1.0,2,1,7,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,1,6,1.0,1.0,4.0,4,1,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,21
0,3,1,3,1.0,1.0,2.0,4,3,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,7
1,5,2,2,1.0,1.0,1.0,2,7,1125,9.0,10.0,9.0,10.0,9.0,9.0,0,11
0,1,1,3,1.0,1.0,3.0,7,1,1,7.0,10.0,7.0,7.0,9.0,7.0,0,3
1,1,1,4,1.0,1.0,3.0,3,2,1125,8.0,8.0,9.0,9.0,9.0,8.0,0,8
0,3,2,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,2,1.0,1.0,1.0,3,1,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,13
0,2,2,1,2.0,1.0,1.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,2,4,1.0,1.0,1.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,2,1,1.0,1.0,1.0,2,1,365,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,1,1,3,1.0,1.0,3.0,3,2,30,9.0,9.0,10.0,10.0,8.0,8.0,1,7
0,1,1,3,1.0,1.0,1.0,5,4,21,10.0,9.0,10.0,10.0,10.0,10.0,0,1
1,1,1,4,1.0,2.0,3.0,5,4,20,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,1,2,2,1.0,1.0,1.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,1,1,4,1.0,1.0,2.0,10,1,1125,10.0,10.0,10.0,10.0,8.0,8.0,0,2
0,5,2,2,1.0,1.0,1.0,3,3,10,10.0,10.0,6.0,8.0,6.0,10.0,0,1
0,5,1,2,1.0,2.0,1.0,9,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,3
0,1,1,2,1.0,1.0,1.0,2,1,90,9.0,8.0,9.0,9.0,8.0,9.0,0,6
0,1,2,4,1.0,1.0,1.0,5,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,3,2,1.0,1.0,0.0,3,2,365,9.0,9.0,9.0,9.0,9.0,9.0,1,13
0,1,1,2,1.0,1.0,0.0,3,2,365,10.0,9.0,10.0,10.0,10.0,10.0,1,13
0,1,3,2,1.0,1.0,1.0,2,2,365,9.0,9.0,10.0,10.0,10.0,10.0,1,13
0,1,3,2,1.0,1.0,1.0,2,2,365,10.0,9.0,10.0,10.0,10.0,10.0,1,13
0,1,1,4,1.0,1.0,1.0,3,2,365,9.0,9.0,10.0,10.0,9.0,9.0,1,13
0,1,3,4,1.0,1.0,3.0,3,2,365,10.0,9.0,10.0,10.0,10.0,10.0,1,13
0,1,3,4,1.0,1.0,0.0,3,2,365,9.0,9.0,9.0,9.0,9.0,9.0,1,13
0,1,3,4,1.0,1.0,1.0,2,2,365,10.0,9.0,10.0,10.0,10.0,10.0,1,13
0,1,3,4,1.0,1.0,1.0,2,2,365,9.0,8.0,9.0,10.0,9.0,9.0,1,13
0,1,1,6,2.0,2.0,5.0,5,2,365,9.0,9.0,10.0,10.0,10.0,9.0,1,13
0,5,1,5,1.0,2.0,5.0,5,30,1125,9.0,8.0,9.0,9.0,10.0,9.0,1,1
0,8,1,6,2.0,3.0,4.0,7,1,90,10.0,9.0,10.0,10.0,9.0,9.0,0,1
0,1,1,4,2.0,2.0,2.0,6,1,1125,9.0,10.0,9.0,10.0,10.0,9.0,1,8
0,4,2,1,1.0,1.0,1.0,3,2,30,8.0,8.0,10.0,10.0,8.0,10.0,0,1
0,1,1,5,2.0,2.0,5.0,7,150,1125,9.0,9.0,10.0,10.0,10.0,9.0,0,1
0,1,1,4,2.0,2.0,1.0,4,1,30,7.0,8.0,10.0,10.0,10.0,8.0,0,8
0,1,1,5,1.0,2.0,2.0,2,1,1125,8.0,4.0,9.0,10.0,9.0,9.0,1,1
0,1,1,3,1.0,1.0,1.0,8,3,1125,9.0,10.0,10.0,9.0,7.0,8.0,0,1
0,1,1,5,1.0,2.0,5.0,3,5,365,10.0,9.0,10.0,10.0,10.0,10.0,1,9
0,1,1,2,1.0,1.0,2.0,4,5,365,10.0,10.0,10.0,10.0,10.0,10.0,0,9
0,38,2,1,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,5,1.0,2.0,3.0,4,5,365,10.0,10.0,10.0,10.0,10.0,9.0,1,9
0,16,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,2,2,1.0,1.0,1.0,3,2,30,9.0,10.0,10.0,10.0,9.0,9.0,1,7
0,1,1,6,1.0,2.0,6.0,7,1,20,8.0,7.0,9.0,9.0,9.0,8.0,0,1
0,5,1,4,1.0,1.0,2.0,8,3,365,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,6,2,2,1.0,1.0,1.0,9,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,1,5,1.0,2.0,3.0,5,2,60,10.0,10.0,10.0,10.0,10.0,9.0,1,13
0,4,2,2,1.0,1.0,0.0,2,1,60,10.0,10.0,10.0,10.0,9.0,10.0,0,1
0,1,2,1,1.0,1.0,1.0,10,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,1,4,1.0,1.0,1.0,3,15,365,6.0,10.0,4.0,6.0,8.0,6.0,0,10
0,2,1,4,1.0,1.0,1.0,2,7,365,5.0,5.0,5.0,5.0,5.0,5.0,0,10
0,1,1,4,1.0,2.0,2.0,3,5,365,10.0,10.0,10.0,10.0,9.0,10.0,1,9
0,2,2,1,1.0,1.0,0.0,1,1,500,9.0,8.0,10.0,10.0,10.0,9.0,0,12
0,1,1,6,2.0,2.0,6.0,8,3,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,2
0,5,1,4,1.0,1.0,2.0,5,1,1125,9.0,9.0,10.0,10.0,10.0,10.0,0,1
0,2,2,2,2.0,1.0,2.0,3,1,15,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,3,1,8,1.0,2.0,5.0,4,1,1125,8.0,9.0,9.0,9.0,9.0,8.0,1,21
0,1,1,8,2.0,3.0,4.0,7,3,1125,9.0,9.0,10.0,9.0,10.0,9.0,0,11
0,3,1,8,1.0,2.0,5.0,4,1,1125,8.0,9.0,9.0,9.0,10.0,8.0,1,21
0,3,1,4,1.0,1.0,0.0,3,1,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,21
0,2,2,2,1.0,1.0,1.0,2,30,1125,10.0,9.0,10.0,10.0,9.0,10.0,0,1
0,6,1,4,1.0,3.0,3.0,8,2,60,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,1,2,2,2.May,1.0,1.0,2,2,90,9.0,6.0,9.0,8.0,9.0,7.0,0,8
0,6,2,2,1.0,1.0,2.0,2,1,7,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,2,1,1.0,1.0,1.0,2,5,400,8.0,10.0,10.0,10.0,9.0,9.0,0,12
1,1,2,1,1.0,1.0,1.0,2,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
1,1,2,2,1.0,1.0,1.0,2,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,5,2,2,1.0,1.0,1.0,3,1,1125,9.0,9.0,10.0,10.0,9.0,10.0,0,3
0,12,1,3,1.0,2.0,2.0,3,360,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,3,1.0,1.0,2.0,3,4,1125,9.0,9.0,10.0,10.0,9.0,9.0,0,1
0,4,1,5,1.0,2.0,2.0,4,14,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,3
0,1,1,4,1.0,1.0,3.0,3,1,40,10.0,10.0,10.0,10.0,10.0,9.0,1,5
0,3,2,4,1.0,1.0,1.0,8,4,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,4,1.0,2.0,2.0,10,3,1125,10.0,6.0,6.0,4.0,8.0,8.0,0,5
1,1,2,2,1.0,1.0,1.0,3,3,28,9.0,10.0,10.0,10.0,9.0,9.0,1,2
0,4,2,2,1.0,1.0,1.0,2,7,365,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,1,2,2,1.0,1.0,1.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,5
1,1,1,4,1.0,1.0,2.0,3,2,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,9
0,12,2,1,1.0,1.0,1.0,5,1,1125,10.0,10.0,10.0,10.0,6.0,6.0,0,1
1,1,1,3,1.0,1.0,1.0,4,1,365,9.0,9.0,10.0,10.0,9.0,9.0,0,3
1,1,1,3,1.0,1.0,1.0,5,2,365,9.0,9.0,10.0,10.0,10.0,9.0,0,3
0,2,2,4,1.0,1.0,2.0,4,1,20,8.0,9.0,9.0,10.0,10.0,9.0,0,19
0,1,2,2,1.0,1.0,1.0,2,2,30,9.0,10.0,10.0,10.0,8.0,9.0,1,7
0,4,1,5,1.0,2.0,3.0,6,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,18,2,1,1.0,1.0,1.0,4,1,30,9.0,9.0,9.0,9.0,8.0,9.0,0,1
0,1,2,1,0.0,1.0,0.0,1,1,1125,10.0,9.0,10.0,10.0,9.0,10.0,0,6
0,6,2,6,2.0,3.0,3.0,9,1,1125,10.0,9.0,10.0,10.0,9.0,10.0,0,2
0,5,1,4,1.0,2.0,2.0,4,10,365,9.0,9.0,9.0,10.0,9.0,9.0,0,2
1,5,1,3,1.0,1.0,2.0,2,2,365,9.0,9.0,10.0,10.0,9.0,9.0,0,1
0,1,1,4,1.0,2.0,3.0,3,90,720,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,5,2,4,1.0,1.0,2.0,8,2,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,6,1,1,1.0,1.0,1.0,2,30,1125,9.0,9.0,10.0,10.0,8.0,9.0,0,1
0,5,2,3,1.0,1.0,1.0,3,1,1125,9.0,10.0,10.0,10.0,10.0,9.0,0,2
0,2,2,2,1.0,1.0,1.0,3,2,7,7.0,8.0,9.0,10.0,7.0,8.0,0,1
0,1,1,4,1.0,1.0,1.0,8,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,1,1,1,1.0,1.0,1.0,8,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,2,2,1.0,1.0,2.0,2,1,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,1,4,1.0,2.0,1.0,8,1,15,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,2,2,1.0,1.0,1.0,5,2,1125,9.0,9.0,10.0,10.0,10.0,9.0,0,1
0,2,2,1,1.0,1.0,1.0,2,3,150,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,6,2,1,1.0,1.0,1.0,2,3,6,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,2,2,1.0,1.0,1.0,3,20,45,9.0,8.0,9.0,10.0,9.0,9.0,0,2
0,2,2,1,1.0,1.0,1.0,1,30,365,5.0,5.0,5.0,5.0,5.0,5.0,0,12
0,3,1,5,1.0,2.0,3.0,4,2,1125,10.0,9.0,10.0,10.0,9.0,9.0,1,17
0,6,1,1,1.0,1.0,1.0,10,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,6,2,2,2.0,1.0,1.0,4,3,100,5.0,5.0,5.0,5.0,5.0,5.0,1,3
1,1,1,3,2.0,1.0,2.0,4,2,365,9.0,9.0,9.0,9.0,7.0,9.0,0,5
0,1,1,3,1.0,1.0,3.0,2,2,30,10.0,10.0,10.0,10.0,9.0,10.0,1,7
0,2,2,2,1.0,1.0,1.0,2,1,20,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,1,1,4,1.0,1.0,1.0,4,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
1,2,2,1,2.0,1.0,0.0,1,2,180,10.0,9.0,10.0,10.0,10.0,9.0,0,2
0,1,1,2,1.0,1.0,2.0,3,1,30,9.0,9.0,9.0,9.0,9.0,8.0,1,4
0,1,3,2,1.0,1.0,3.0,6,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,1,2,1.0,1.0,1.0,7,4,30,10.0,10.0,10.0,10.0,8.0,10.0,0,1
0,1,1,5,1.0,3.0,4.0,3,1,90,9.0,9.0,10.0,10.0,10.0,9.0,1,3
0,3,3,5,1.0,2.0,3.0,6,2,1125,10.0,9.0,10.0,10.0,9.0,9.0,1,17
0,3,1,3,1.0,1.0,2.0,4,2,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,17
0,2,1,8,1.0,3.0,2.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,2,1,1.0,1.0,1.0,7,2,20,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,2,2,1.0,1.0,1.0,1,1,15,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,1,1,2,1.0,1.0,2.0,8,1,30,9.0,9.0,9.0,9.0,10.0,9.0,1,4
0,5,2,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,5,2,2,1.0,1.0,1.0,4,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,11,1,4,1.0,1.0,2.0,10,2,90,10.0,9.0,10.0,10.0,10.0,10.0,0,1
0,5,1,2,1.0,1.0,1.0,8,2,360,10.0,9.0,9.0,10.0,10.0,9.0,1,1
0,6,2,1,1.0,1.0,0.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,2,3,1.0,1.0,1.0,8,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,5,2,3,1.0,1.0,3.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,2,2,1.0,1.0,1.0,2,1,1125,9.0,9.0,9.0,10.0,9.0,9.0,0,6
0,4,1,6,1.0,1.0,1.0,4,5,1125,9.0,9.0,9.0,9.0,10.0,9.0,0,1
0,1,3,2,1.0,1.0,1.0,2,1,45,9.0,9.0,10.0,9.0,10.0,9.0,1,6
0,9,2,2,1.0,1.0,1.0,2,1,360,10.0,10.0,10.0,10.0,9.0,10.0,1,2
0,1,2,3,1.0,1.0,3.0,8,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,4,1,1.0,1.0,2.0,2,1,5,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,13,2,1,1.0,1.0,1.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,5,2,3,1.0,1.0,2.0,1,3,6,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,4,2,1,1.0,1.0,1.0,1,1,1125,10.0,10.0,10.0,10.0,8.0,9.0,0,1
0,1,2,2,1.0,1.0,1.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,5
0,1,2,2,1.0,1.0,1.0,3,2,1125,10.0,10.0,10.0,10.0,9.0,9.0,0,2
0,1,2,2,1.0,1.0,1.0,2,5,1000,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,5,2,3,1.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,2,1,6,1.0,1.0,3.0,5,1,100,8.0,9.0,9.0,10.0,10.0,9.0,0,19
0,5,2,2,2.0,1.0,3.0,3,1,10,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,2,1,3,1.0,2.0,2.0,8,2,1125,10.0,10.0,10.0,10.0,10.0,9.0,0,2
0,1,1,2,1.0,1.0,1.0,4,2,60,10.0,10.0,10.0,10.0,10.0,9.0,0,1
0,4,2,2,1.0,1.0,1.0,4,4,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,1,4,1.0,2.0,2.0,8,3,92,10.0,10.0,10.0,10.0,10.0,9.0,0,1
0,8,2,1,1.0,1.0,1.0,2,1,20,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,3,4,3,1.0,1.0,3.0,1,2,200,9.0,9.0,9.0,10.0,9.0,9.0,1,15
0,1,2,2,1.0,1.0,2.0,3,1,30,5.0,5.0,5.0,5.0,5.0,5.0,0,8
0,5,2,1,1.0,1.0,1.0,2,1,15,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,5,1,2,1.0,1.0,1.0,4,4,10,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,5,1,4,1.0,2.0,2.0,3,90,730,9.0,9.0,9.0,9.0,9.0,9.0,0,2
0,1,1,4,1.0,2.0,2.0,6,2,1125,10.0,10.0,10.0,10.0,10.0,9.0,0,2
0,3,1,6,2.0,2.0,2.0,10,3,359,9.0,9.0,9.0,9.0,10.0,9.0,1,3
0,1,1,4,1.0,1.0,0.0,3,2,30,9.0,8.0,9.0,9.0,9.0,9.0,1,5
0,2,2,1,1.0,1.0,1.0,8,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,6,2,2,1.0,1.0,2.0,4,1,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,2,1,1.0,1.0,1.0,1,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,6
0,6,1,5,1.0,3.0,3.0,3,3,25,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,26,1,3,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,7,2,2,1.0,1.0,1.0,1,1,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,4
0,2,1,4,1.0,1.0,2.0,4,2,365,10.0,9.0,9.0,10.0,9.0,9.0,0,1
0,5,2,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,2,2,1.0,1.0,1.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,2,2,1.0,1.0,1.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,8,1,4,1.0,1.0,1.0,6,2,1125,10.0,10.0,10.0,10.0,10.0,8.0,0,1
0,4,2,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,30,2,3,1.0,1.0,3.0,2,3,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,2
0,2,1,5,2.0,3.0,5.0,10,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,2,1.0,1.0,1.0,5,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,2,1,4,1.0,1.0,2.0,3,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,1,4,1.0,2.0,2.0,8,6,1125,9.0,10.0,10.0,10.0,9.0,9.0,1,1
0,6,1,6,3.0,3.0,4.0,8,4,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,9,2,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,1,4,1.0,1.0,2.0,6,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,3,1.0,1.0,2.0,7,1,1125,10.0,9.0,8.0,8.0,10.0,9.0,0,2
0,1,1,3,1.0,2.0,2.0,8,5,1125,10.0,10.0,9.0,10.0,10.0,9.0,0,1
1,1,1,2,1.0,1.0,1.0,5,3,365,10.0,10.0,9.0,10.0,10.0,10.0,0,2
0,2,4,2,1.0,1.0,2.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,2,2,1.0,1.0,2.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,5,2,2,1.0,1.0,1.0,2,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,2,1,2.0,1.0,1.0,2,15,400,6.0,4.0,10.0,10.0,8.0,8.0,0,12
0,4,2,1,1.0,1.0,1.0,4,4,1222,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,1,2,1.0,1.0,1.0,5,3,365,10.0,10.0,9.0,10.0,10.0,10.0,0,2
0,10,1,4,1.0,1.0,3.0,5,30,1125,8.0,7.0,8.0,10.0,9.0,8.0,0,2
0,18,2,2,1.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,3,1.0,1.0,1.0,4,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,1,1,3,1.0,1.0,1.0,5,1,30,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,5,2,1,1.0,1.0,1.0,2,365,800,10.0,10.0,10.0,10.0,10.0,9.0,0,2
